time	x	y
1	224.2920353982301	199.67955801104972
41	143.53982300884954	240.5635359116022
69	143.53982300884954	240.5635359116022
94	68.31858407079645	189.73480662983425
121	27.38938053097344	176.47513812154696
144	27.38938053097344	176.47513812154696
172	29.601769911504412	106.86187845303867
199	108.14159292035397	106.86187845303867
225	28.49557522123893	68.1878453038674
251	119.20353982300884	172.05524861878453
277	119.20353982300884	172.05524861878453
304	115.88495575221238	143.32596685082873
330	115.88495575221238	143.32596685082873
358	115.88495575221238	143.32596685082873
385	205.4867256637168	147.74585635359117
411	205.4867256637168	147.74585635359117
439	144.64601769911502	116.80662983425417
469	110.35398230088495	100.23204419889504
493	11.902654867256626	73.71270718232044
522	11.902654867256626	73.71270718232044
548	11.902654867256626	73.71270718232044
600	214.3362831858407	99.12707182320443
631	214.3362831858407	99.12707182320443
659	119.20353982300884	125.64640883977903
685	119.20353982300884	125.64640883977903
713	219.86725663716814	136.6961325966851
742	174.51327433628316	141.11602209944752
768	257.4778761061947	94.707182320442
796	257.4778761061947	94.707182320442
826	326.0619469026548	28.408839779005525
856	333.8053097345133	53.82320441988951
884	333.8053097345133	53.82320441988951
910	331.5929203539823	102.44198895027625
937	331.5929203539823	102.44198895027625
966	18.539823008849545	179.79005524861878
995	100.39823008849557	217.35911602209947
1025	-36.76991150442479	50.50828729281768
1054	-36.76991150442479	50.50828729281768
1079	-36.76991150442479	50.50828729281768
1107	21.858407079646007	-90.9281767955801
1136	45.08849557522123	-27.94475138121547
1162	48.40707964601769	60.45303867403315
1188	48.40707964601769	60.45303867403315
1216	48.40707964601769	60.45303867403315
1244	-148.49557522123894	182.0
1272	-148.49557522123894	182.0
1299	222.0796460176991	324.5414364640884
1326	222.0796460176991	324.5414364640884
1355	193.31858407079645	228.40883977900552
1382	170.08849557522123	144.43093922651934
1411	170.08849557522123	144.43093922651934
1436	245.30973451327432	254.92817679558013
1465	257.4778761061947	132.27624309392266
1492	257.4778761061947	132.27624309392266
1523	390.2212389380531	68.1878453038674
1550	390.2212389380531	68.1878453038674
1582	464.33628318584067	-34.57458563535912
1609	464.33628318584067	-34.57458563535912
1640	474.29203539823004	33.93370165745856
1669	426.72566371681415	30.61878453038674
1693	692.212389380531	377.58011049723757
1720	597.0796460176991	327.8563535911602
1744	597.0796460176991	327.8563535911602
1773	490.88495575221236	525.6464088397789
1804	528.4955752212389	541.1160220994475
1832	412.3451327433628	604.0994475138123
1860	412.3451327433628	604.0994475138123
1885	442.21238938053096	578.6850828729282
1912	558.362831858407	461.55801104972375
1938	558.362831858407	461.55801104972375
1968	1092.654867256637	780.8950276243095
1995	1092.654867256637	780.8950276243095
2024	1105.929203539823	713.4917127071824
2051	1334.9115044247787	642.7734806629835
2080	1233.141592920354	661.5580110497237
2106	1309.4690265486727	605.2044198895028
2140	1309.4690265486727	605.2044198895028
2174	1194.424778761062	538.9060773480662
2207	1194.424778761062	538.9060773480662
2235	1177.8318584070796	677.0276243093923
2261	1141.3274336283187	680.3425414364641
2286	1141.3274336283187	680.3425414364641
2317	1164.5575221238937	612.939226519337
2345	1164.5575221238937	612.939226519337
2372	1308.3628318584072	728.961325966851
2399	1308.3628318584072	653.8232044198895
2426	1216.5486725663716	597.4696132596686
2458	1233.141592920354	578.6850828729282
2485	1233.141592920354	578.6850828729282
2511	1243.0973451327434	602.9944751381215
2540	1243.0973451327434	602.9944751381215
2574	1155.7079646017698	585.3149171270719
2607	1155.7079646017698	585.3149171270719
2640	1108.141592920354	756.585635359116
2674	1119.203539823009	727.8563535911602
2707	1019.6460176991151	543.3259668508288
2741	1019.6460176991151	543.3259668508288
2774	405.7079646017699	380.89502762430936
2807	405.7079646017699	380.89502762430936
2840	132.47787610619469	233.93370165745858
2873	257.4778761061947	223.98895027624312
2907	418.98230088495575	250.50828729281767
2933	313.8938053097345	309.0718232044199
2962	244.20353982300884	251.6132596685083
2989	208.8053097345133	341.1160220994475
3015	208.8053097345133	341.1160220994475
3043	170.08849557522123	133.38121546961327
3070	170.08849557522123	133.38121546961327
3094	170.08849557522123	133.38121546961327
3119	90.44247787610618	252.7182320441989
3147	25.17699115044247	143.32596685082873
3174	-56.68141592920355	169.84530386740332
3207	-25.707964601769923	175.37016574585635
3240	98.18584070796459	98.02209944751382
3273	98.18584070796459	98.02209944751382
3302	207.69911504424778	180.8950276243094
3334	192.21238938053096	138.9060773480663
3361	159.02654867256635	162.11049723756906
3388	183.36283185840708	215.14917127071823
3411	183.36283185840708	215.14917127071823
3439	71.63716814159291	211.83425414364643
3469	71.63716814159291	211.83425414364643
3494	51.72566371681415	62.66298342541437
3526	51.72566371681415	62.66298342541437
3553	206.5929203539823	184.20994475138122
3582	225.39823008849558	281.4475138121547
3608	225.39823008849558	281.4475138121547
3635	142.43362831858406	221.7790055248619
3664	40.66371681415929	186.41988950276246
3691	155.7079646017699	397.4696132596685
3722	225.39823008849558	305.75690607734805
3746	225.39823008849558	305.75690607734805
3773	543.9823008849557	691.3922651933702
3803	550.6194690265487	640.5635359116022
3832	489.7787610619469	711.2817679558011
3864	592.6548672566372	675.9226519337017
3894	426.72566371681415	609.6243093922652
3922	365.88495575221236	601.889502762431
3947	359.24778761061947	649.4033149171271
3976	267.43362831858406	551.060773480663
4002	275.17699115044246	597.4696132596686
4028	228.71681415929203	563.2154696132596
4056	249.73451327433628	552.1657458563536
4081	251.94690265486724	591.9447513812155
