time	x	y
130526	606.7640358014646	398.3448275862069
130559	607.713588283157	324.41379310344826
130587	627.6541903986981	299.0344827586207
130615	628.6037428803905	338.7586206896552
130643	472.87713588283157	343.17241379310343
130673	472.87713588283157	343.17241379310343
130699	541.2449145646867	365.2413793103448
130726	541.2449145646867	365.2413793103448
130759	575.4288039056144	454.6206896551724
130809	642.8470301057771	457.9310344827586
130840	436.79414157851915	407.17241379310343
130876	515.6069975589911	427.0344827586207
130909	513.7078925956062	551.7241379310344
130936	513.7078925956062	551.7241379310344
130963	513.7078925956062	551.7241379310344
130992	456.7347436940602	310.0689655172414
131020	491.8681855166802	412.6896551724138
131048	532.6989422294548	492.13793103448273
131076	550.740439381611	516.4137931034483
131102	446.2896663954435	436.9655172413793
131132	523.2034174125305	381.7931034482759
131159	604.8649308380798	284.6896551724138
131192	664.686737184703	488.82758620689657
131220	568.7819365337673	433.6551724137931
131247	676.0813669650122	419.3103448275862
131278	676.0813669650122	419.3103448275862
131309	526.0520748576079	398.3448275862069
131338	526.0520748576079	398.3448275862069
131366	526.0520748576079	398.3448275862069
131394	505.1619202603743	482.2068965517241
131426	505.1619202603743	482.2068965517241
131454	661.8380797396258	503.17241379310343
131479	583.9747762408463	634.4827586206897
131508	577.3279088689992	515.3103448275862
131542	577.3279088689992	515.3103448275862
131569	725.4580960130187	432.55172413793105
131598	725.4580960130187	432.55172413793105
131626	540.2953620829943	561.6551724137931
131659	692.2237591537836	624.551724137931
131689	571.6305939788446	448.0
131716	571.6305939788446	448.0
114178	900.1757526444264	544.0
114210	820.413344182262	527.448275862069
114238	882.1342554922702	609.1034482758621
114267	788.1285598047193	544.0
114294	806.1700569568756	432.55172413793105
114323	752.9951179820993	466.7586206896552
114353	752.9951179820993	466.7586206896552
114384	898.2766476810415	472.2758620689655
114414	865.0423108218064	510.8965517241379
114442	774.8348250610252	493.2413793103448
114469	774.8348250610252	493.2413793103448
114498	774.8348250610252	493.2413793103448
114529	851.7485760781123	627.8620689655172
114560	851.7485760781123	627.8620689655172
114586	774.8348250610252	530.7586206896551
114615	827.0602115541091	558.3448275862069
114643	774.8348250610252	530.7586206896551
114669	880.2351505288852	591.448275862069
114698	810.9178193653377	491.0344827586207
114726	941.006509357201	472.2758620689655
114753	941.006509357201	472.2758620689655
114778	720.7103336045566	441.37931034482756
114805	720.7103336045566	441.37931034482756
114831	720.7103336045566	441.37931034482756
114856	842.2530512611879	542.8965517241379
114882	842.2530512611879	542.8965517241379
114907	842.2530512611879	542.8965517241379
114943	806.1700569568756	453.51724137931035
114976	806.1700569568756	453.51724137931035
115003	909.6712774613507	427.0344827586207
115030	971.3921887713589	540.6896551724138
115060	828.0097640358015	548.4137931034483
115088	828.0097640358015	548.4137931034483
115113	809.9682668836452	524.1379310344828
115143	809.9682668836452	524.1379310344828
115170	809.9682668836452	524.1379310344828
115196	907.7721724979658	495.44827586206895
115223	830.8584214808787	528.551724137931
115252	911.5703824247356	495.44827586206895
115281	911.5703824247356	495.44827586206895
115305	911.5703824247356	495.44827586206895
115332	820.413344182262	518.6206896551724
116864	918.2172497965826	315.58620689655174
116893	918.2172497965826	315.58620689655174
116920	786.2294548413345	425.9310344827586
116948	831.8079739625712	422.6206896551724
116976	786.2294548413345	425.9310344827586
117004	888.7811228641172	526.3448275862069
117031	847.0008136696501	538.4827586206897
117060	868.8405207485761	538.4827586206897
117093	868.8405207485761	538.4827586206897
117122	870.7396257119609	504.2758620689655
117148	870.7396257119609	504.2758620689655
117174	935.3091944670464	541.7931034482758
117210	935.3091944670464	541.7931034482758
117238	935.3091944670464	541.7931034482758
117265	884.033360455655	574.8965517241379
117291	884.033360455655	574.8965517241379
117326	895.4279902359642	487.7241379310345
117352	895.4279902359642	487.7241379310345
117379	895.4279902359642	487.7241379310345
117409	910.6208299430432	475.58620689655174
117443	887.8315703824247	461.2413793103448
117471	997.0301057770546	336.55172413793105
117502	997.0301057770546	336.55172413793105
117528	954.300244100895	268.13793103448273
117560	902.0748576078113	178.75862068965517
117587	992.2823433685924	251.58620689655172
117620	992.2823433685924	251.58620689655172
117669	918.2172497965826	98.20689655172414
117698	918.2172497965826	98.20689655172414
117723	992.2823433685924	130.20689655172413
117750	992.2823433685924	130.20689655172413
117776	992.2823433685924	130.20689655172413
117802	969.493083807974	115.86206896551724
117830	927.7127746135069	41.93103448275862
117856	873.5882831570383	88.27586206896552
117893	873.5882831570383	88.27586206896552
117921	949.5524816924329	22.06896551724138
117952	879.2855980471928	3.310344827586207
117980	964.7453213995118	3.310344827586207
118009	998.9292107404394	-77.24137931034483
118038	1019.8193653376729	-59.58620689655172
118065	900.1757526444264	-111.44827586206897
119601	852.6981285598048	756.9655172413793
119631	859.3449959316517	763.5862068965517
119659	920.1163547599675	791.1724137931035
119686	920.1163547599675	791.1724137931035
119712	981.8372660699756	787.8620689655172
119745	884.9829129373475	844.1379310344828
