time	x	y
1	854.6405228758169	344.89034369885434
99	395.8169934640523	13.630114566284778
177	615.4248366013072	-28.268412438625205
273	722.6143790849673	267.6399345335516
349	595.8169934640523	-118.61211129296237
423	683.3986928104575	359.29296235679215
496	-15.94771241830064	124.92307692307692
583	-35.55555555555554	-45.28968903436989
664	-38.16993464052286	140.63502454991817
740	-27.71241830065358	20.176759410801964
814	7.581699346405244	103.97381342062192
890	67.71241830065361	110.52045826513913
964	-140.13071895424835	20.176759410801964
1050	238.95424836601308	439.1620294599019
1128	271.6339869281046	466.65793780687403
1216	338.30065359477123	659.1292962356792
1288	-96.99346405228756	715.430441898527
1363	133.0718954248366	708.8837970540098
1450	215.42483660130722	488.91653027823247
1522	244.18300653594773	354.0556464811784
1596	150.06535947712422	533.4337152209492
1671	455.9477124183007	350.1276595744681
1744	320.0	471.89525368248775
1819	472.94117647058823	432.61538461538464
1894	310.84967320261444	520.3404255319149
1983	347.4509803921569	257.16530278232403
2058	167.0588235294118	516.4124386252047
2150	244.18300653594773	502.00981996726676
2224	308.2352941176471	340.962356792144
2316	106.92810457516342	838.5073649754501
2390	278.16993464052285	763.8756137479542
2464	369.6732026143791	491.5351882160393
2541	148.75816993464053	490.2258592471359
2615	432.41830065359477	647.3453355155483
2690	-96.99346405228756	270.25859247135844
2766	401.0457516339869	825.4140752864156
2842	252.0261437908497	672.2225859247136
2914	381.43790849673206	634.252045826514
2990	344.8366013071896	718.0490998363339
3065	322.6143790849673	701.0278232405891
3140	381.43790849673206	664.366612111293
3233	105.62091503267976	740.3076923076923
3306	174.90196078431376	653.8919803600655
3383	384.0522875816994	646.0360065466449
3460	444.1830065359477	711.5024549918166
3529	360.5228758169935	765.1849427168576
3606	313.46405228758175	719.3584288052373
3682	563.1372549019608	674.8412438625204
3756	365.75163398692814	778.2782324058919
3830	309.5424836601307	134.08837970540097
3910	517.3856209150327	786.1342062193125
3999	44.183006535947726	695.7905073649754
4073	258.562091503268	505.9378068739771
4148	542.2222222222223	656.5106382978723
4223	293.8562091503268	660.4386252045826
4298	350.0653594771242	461.4206219312603
4373	140.91503267973857	762.5662847790508
4466	415.42483660130716	668.2945990180033
4540	423.26797385620915	511.17512274959086
4616	412.81045751633985	609.3747954173487
4690	242.87581699346404	779.5875613747953
4764	346.1437908496732	718.0490998363339
4841	433.7254901960784	444.3993453355156
4910	620.6535947712418	678.7692307692307
4983	568.3660130718955	750.7823240589198
5148	770.9803921568626	602.8281505728315
5223	479.47712418300654	724.595744680851
5314	765.751633986928	564.8576104746318
5390	866.4052287581699	566.1669394435352
5483	446.797385620915	809.7021276595743
5558	318.6928104575164	572.7135842880524
5649	344.8366013071896	659.1292962356792
5721	567.0588235294117	553.0736497545009
5795	612.8104575163399	767.8036006546645
5883	406.2745098039216	750.7823240589198
5961	216.73202614379088	653.8919803600655
6049	516.0784313725491	655.2013093289689
6127	172.28758169934642	813.6301145662846
6216	374.90196078431376	712.8117839607202
6291	14.117647058823543	715.430441898527
6383	272.94117647058823	858.1472995090015
6456	320.0	651.2733224222586
6531	445.4901960784314	736.379705400982
6608	424.57516339869284	914.4484451718494
6682	233.72549019607843	791.3715220949263
6755	240.26143790849673	587.1162029459902
6832	453.33333333333337	550.454991816694
6904	-175.42483660130716	120.99509001636662
6981	517.3856209150327	757.3289689034369
7059	395.8169934640523	1016.5761047463175
7132	237.64705882352942	670.9132569558102
7206	403.6601307189543	553.0736497545009
7300	274.2483660130719	580.569558101473
7373	646.7973856209151	547.8363338788871
7449	478.16993464052285	627.7054009819967
7524	478.16993464052285	686.6252045826513
7599	495.16339869281046	697.0998363338788
7671	510.84967320261444	740.3076923076923
7748	411.5032679738562	665.6759410801964
7823	386.6666666666667	564.8576104746318
7897	563.1372549019608	741.6170212765957
7975	227.18954248366015	538.671031096563
8051	343.5294117647059	643.417348608838
8129	623.2679738562091	652.582651391162
8210	573.5947712418301	547.8363338788871
8300	695.1633986928105	784.824877250409
8373	693.8562091503268	725.9050736497545
8466	650.718954248366	576.6415711947627
8537	594.5098039215686	495.46317512274965
8617	831.111111111111	867.3126022913257
8695	679.4771241830065	828.0327332242225
8783	469.0196078431373	579.2602291325695
8859	542.2222222222223	689.2438625204583
8950	495.16339869281046	936.7070376432079
9024	495.16339869281046	824.1047463175123
9097	612.8104575163399	761.2569558101472
9175	318.6928104575164	597.5908346972177
9246	646.7973856209151	761.2569558101472
9333	387.9738562091503	846.3633387888706
9409	48.10457516339871	792.6808510638298
9500	246.79738562091504	714.1211129296236
9574	139.60784313725492	581.8788870703764
9654	244.18300653594773	809.7021276595743
9731	133.0718954248366	790.0621931260229
9816	415.42483660130716	957.6563011456628
9893	317.3856209150327	873.8592471358428
9983	599.7385620915034	786.1342062193125
10056	224.57516339869284	838.5073649754501
10132	227.18954248366015	746.8543371522094
10205	317.3856209150327	818.8674304418985
10300	312.15686274509807	727.2144026186579
10375	374.90196078431376	790.0621931260229
10448	408.8888888888889	969.4402618657938
10533	591.8954248366013	424.75941080196407
10608	193.202614379085	958.9656301145662
10684	263.7908496732027	604.1374795417349
10758	252.0261437908497	748.1636661211129
10850	79.47712418300655	778.2782324058919
10921	219.3464052287582	871.240589198036
10994	121.30718954248368	753.4009819967266
11083	74.24836601307192	673.531914893617
11155	148.75816993464053	693.1718494271685
11226	418.0392156862745	642.1080196399346
11316	390.5882352941177	695.7905073649754
11389	335.6862745098039	652.582651391162
11463	143.5294117647059	677.4599018003273
11541	143.5294117647059	512.4844517184944
11613	436.33986928104576	685.315875613748
11699	272.94117647058823	782.2062193126022
11776	393.202614379085	852.9099836333879
11866	146.14379084967322	677.4599018003273
11940	326.53594771241836	638.1800327332243
12033	316.07843137254906	748.1636661211129
12108	505.6209150326798	601.518821603928
12182	280.7843137254902	807.0834697217675
12261	435.03267973856214	834.5793780687397
12349	402.3529411764706	917.0671031096563
12423	105.62091503267976	695.7905073649754
12516	414.11764705882354	720.6677577741407
12587	344.8366013071896	681.3878887070376
12662	223.26797385620918	550.454991816694
12739	265.0980392156863	817.558101472995
12812	300.39215686274514	574.0229132569558
12900	172.28758169934642	545.2176759410802
12974	96.47058823529413	665.6759410801964
13049	203.66013071895426	344.89034369885434
13124	493.8562091503268	676.1505728314239
13216	419.3464052287582	643.417348608838
13290	336.9934640522876	608.0654664484452
13367	229.80392156862746	666.9852700490999
13443	438.9542483660131	742.9263502454991
13533	540.9150326797386	444.3993453355156
13607	283.39869281045753	655.2013093289689
13700	211.50326797385623	537.3617021276596
13773	305.62091503267976	684.0065466448444
13848	329.1503267973857	850.2913256955809
13929	343.5294117647059	672.2225859247136
14016	475.55555555555554	576.6415711947627
14090	262.48366013071893	778.2782324058919
14183	72.94117647058825	685.315875613748
14257	480.78431372549016	811.0114566284778
14332	353.98692810457516	793.9901800327332
14412	322.6143790849673	714.1211129296236
14500	126.53594771241833	833.2700490998363
14574	359.21568627450984	677.4599018003273
14666	441.5686274509804	697.0998363338788
14740	261.1764705882353	601.518821603928
14811	347.4509803921569	813.6301145662846
14888	288.62745098039215	762.5662847790508
14965	301.69934640522877	682.697217675941
15042	536.9934640522877	647.3453355155483
15133	465.09803921568624	710.1931260229132
15207	207.58169934640526	655.2013093289689
15281	390.5882352941177	638.1800327332243
15357	265.0980392156863	592.353518821604
15429	316.07843137254906	591.0441898527006
15504	420.65359477124184	684.0065466448444
15600	283.39869281045753	287.2798690671031
15674	53.33333333333335	436.54337152209496
15766	420.65359477124184	450.94599018003277
15844	221.96078431372553	648.6546644844518
15933	204.96732026143795	728.5237315875613
16008	221.96078431372553	473.2045826513912
16100	28.496732026143807	837.1980360065467
16172	220.65359477124187	615.9214402618658
16246	452.0261437908497	684.0065466448444
16322	336.9934640522876	657.8199672667758
16396	198.43137254901964	648.6546644844518
16483	284.7058823529412	681.3878887070376
16558	151.37254901960787	774.3502454991816
16649	317.3856209150327	651.2733224222586
16725	253.33333333333334	788.7528641571193
16816	253.33333333333334	576.6415711947627
16890	27.189542483660148	766.494271685761
16965	269.0196078431373	591.0441898527006
17045	148.75816993464053	479.75122749590844
17133	355.29411764705884	643.417348608838
17204	-49.9346405228758	215.2667757774141
17280	440.26143790849676	656.5106382978723
17366	475.55555555555554	481.06055646481184
17440	394.5098039215686	869.9312602291325
17513	373.59477124183013	423.45008183306055
17592	320.0	738.9983633387887
17664	16.732026143790865	597.5908346972177
17739	369.6732026143791	746.8543371522094
17813	525.2287581699346	775.659574468085
17888	587.9738562091503	773.0409165302782
17966	261.1764705882353	881.7152209492635
18040	241.5686274509804	707.5744680851063
18116	318.6928104575164	661.747954173486
18192	238.95424836601308	639.4893617021278
18283	14.117647058823543	748.1636661211129
18356	79.47712418300655	591.0441898527006
18450	224.57516339869284	677.4599018003273
18524	28.496732026143807	681.3878887070376
18598	54.640522875817005	697.0998363338788
18675	293.8562091503268	835.8887070376431
18766	306.9281045751634	542.5990180032733
18838	150.06535947712422	825.4140752864156
18913	242.87581699346404	660.4386252045826
19000	384.0522875816994	1013.9574468085107
19074	301.69934640522877	534.7430441898528
19166	219.3464052287582	686.6252045826513
19244	78.1699346405229	727.2144026186579
19333	320.0	96.1178396072013
19410	80.78431372549021	492.84451718494273
19500	448.1045751633987	629.0147299509001
19573	440.26143790849676	719.3584288052373
19666	410.19607843137254	886.9525368248771
19743	587.9738562091503	678.7692307692307
19815	299.08496732026146	848.9819967266776
19891	480.78431372549016	838.5073649754501
19963	289.93464052287584	773.0409165302782
20050	185.35947712418303	697.0998363338788
20124	104.31372549019609	526.8870703764321
20216	339.6078431372549	744.2356792144026
20296	415.42483660130716	757.3289689034369
20374	550.0653594771242	868.6219312602291
20447	529.1503267973856	702.3371522094925
20533	276.8627450980392	513.7937806873978
20610	542.2222222222223	574.0229132569558
20700	493.8562091503268	731.1423895253682
20777	606.2745098039217	433.9247135842881
20854	428.4967320261438	594.9721767594109
20927	649.4117647058823	415.59410801964003
21016	416.73202614379085	505.9378068739771
21094	589.281045751634	845.0540098199673
21183	350.0653594771242	626.3960720130933
21258	287.3202614379085	457.49263502455
21336	478.16993464052285	554.3829787234043
21414	352.67973856209153	634.252045826514
21500	500.3921568627451	621.1587561374796
21575	227.18954248366015	779.5875613747953
21647	391.89542483660136	711.5024549918166
21733	113.46405228758172	651.2733224222586
21809	659.8692810457516	498.0818330605565
21899	50.718954248366025	572.7135842880524
21975	301.69934640522877	879.0965630114566
22148	475.55555555555554	691.8625204582651
22226	325.2287581699346	779.5875613747953
22303	424.57516339869284	738.9983633387887
22381	365.75163398692814	63.38461538461539
22462	582.7450980392157	715.430441898527
22550	573.5947712418301	666.9852700490999
22625	509.54248366013076	621.1587561374796
22699	343.5294117647059	466.65793780687403
22772	712.1568627450979	666.9852700490999
22849	638.9542483660131	725.9050736497545
22926	531.7647058823529	422.14075286415715
23016	463.7908496732026	479.75122749590844
23092	482.0915032679739	731.1423895253682
23164	449.4117647058823	526.8870703764321
23250	397.124183006536	647.3453355155483
23326	340.91503267973854	515.1031096563012
23399	303.00653594771245	602.8281505728315
23477	274.2483660130719	363.22094926350246
23566	296.47058823529414	753.4009819967266
23639	368.36601307189545	498.0818330605565
23713	394.5098039215686	351.43698854337157
23800	542.2222222222223	471.89525368248775
23873	503.0065359477124	859.456628477905
23950	246.79738562091504	809.7021276595743
24025	661.1764705882352	742.9263502454991
24116	418.0392156862745	541.2896890343699
24189	420.65359477124184	484.98854337152216
24283	83.39869281045753	767.8036006546645
24357	267.7124183006536	660.4386252045826
24431	479.47712418300654	790.0621931260229
24509	582.7450980392157	805.7741407528642
24600	458.562091503268	676.1505728314239
24670	372.2875816993464	687.9345335515548
24748	444.1830065359477	786.1342062193125
24823	236.33986928104576	702.3371522094925
24897	357.9084967320262	681.3878887070376
24973	258.562091503268	608.0654664484452
25050	167.0588235294118	525.5777414075287
25125	75.55555555555557	763.8756137479542
25216	-133.59477124183005	673.531914893617
25288	116.07843137254903	647.3453355155483
25383	415.42483660130716	629.0147299509001
25459	184.05228758169937	253.23731587561375
25533	42.87581699346406	479.75122749590844
25606	-15.94771241830064	339.6530278232406
25700	170.98039215686276	392.02618657937813
25773	-25.09803921568626	398.5728314238953
25846	-1.5686274509803773	337.03436988543376
25923	24.575163398692826	117.06710310965629
25996	323.921568627451	225.74140752864156
26071	-48.62745098039215	128.85106382978725
26166	338.30065359477123	46.3633387888707
26240	71.63398692810459	-8.628477905073648
26313	-30.3267973856209	34.57937806873977
