time	x	y
1	1144.2415169660678	1135.511221945137
77	1040.4491017964071	1147.4812967581047
152	1125.2794411177645	1019.8004987531173
229	1166.1976047904193	1076.6583541147131
302	918.692614770459	1054.713216957606
380	512.5049900199601	1172.418952618454
441	509.5109780439121	998.852867830424
505	456.6167664670658	826.2842892768081
568	606.317365269461	744.4887780548629
638	397.7345309381237	726.5336658354115
708	238.05389221556885	815.3117206982542
759	299.9301397205589	795.3615960099751
835	302.92415169660677	625.7855361596011
900	223.08383233532933	700.5985037406484
967	295.938123752495	683.640897755611
1051	434.6606786427146	695.6109725685786
1118	381.76646706586826	694.6134663341646
1180	497.53493013972053	534.0149625935163
1258	450.62874251497004	540.0
1337	594.3413173652694	555.9600997506235
1423	923.6826347305389	759.4513715710724
1493	1079.37125748503	937.0074812967582
1576	902.7245508982036	987.8802992518704
1655	1031.4670658682635	1061.6957605985035
1729	529.4710578842315	1525.5361596009975
1804	222.08582834331335	1330.0249376558602
1875	428.67265469061874	848.2294264339153
1932	444.6407185628742	687.6309226932668
2009	513.5029940119759	441.24688279301745
2086	286.9560878243513	527.0324189526184
2141	311.9061876247505	532.0199501246883
2203	446.6367265469062	540.0
2262	484.56087824351295	524.0399002493766
2342	293.942115768463	564.9376558603492
2409	411.70658682634723	790.3740648379053
2459	450.62874251497004	789.3765586034913
2521	436.6566866267465	670.6733167082294
2597	609.311377245509	661.6957605985037
2680	491.5469061876247	658.703241895262
2759	591.3473053892216	742.4937655860349
2844	705.1197604790419	638.7531172069826
2932	570.3892215568862	624.7880299251871
3018	627.2754491017963	623.7905236907732
3093	409.71057884231533	691.6209476309227
3171	518.4930139720558	584.8877805486285
3232	762.005988023952	653.715710723192
3294	641.2475049900199	730.5236907730673
3363	541.4471057884232	783.3915211970076
3443	504.52095808383234	607.8304239401496
3521	520.4890219560879	654.713216957606
3589	494.54091816367264	764.4389027431422
3667	586.3572854291417	673.6658354114713
3732	522.4850299401197	701.5960099750623
3804	804.9201596806387	732.5187032418953
3882	655.2195608782436	844.2394014962593
3960	414.7005988023952	868.1795511221945
4051	602.3253493013972	830.2743142144639
4124	695.1397205588822	718.5536159600998
4187	476.5768463073852	752.4688279301746
4249	635.2594810379242	815.3117206982542
4329	661.2075848303392	818.3042394014964
4401	712.1057884231536	965.9351620947632
4470	609.311377245509	762.4438902743142
4545	690.1497005988023	885.1371571072318
4628	590.3493013972055	750.4738154613467
4704	669.191616766467	915.0623441396508
4790	769.9900199600797	787.3815461346634
4862	758.0139720558882	931.0224438902743
4927	495.5389221556886	928.0299251870325
4974	426.6766467065868	897.1072319201996
5021	426.6766467065868	897.1072319201996
5066	454.6207584830339	898.1047381546135
