time	x	y
1	1058.4131736526945	1199.3516209476309
58	1328.8722554890219	1229.2768079800499
111	1226.077844311377	1273.1670822942642
175	1115.2994011976048	1089.6259351620947
246	1088.3532934131736	1165.436408977556
301	1240.0499001996009	1383.8902743142144
378	1011.506986027944	995.8603491271822
448	1051.4271457085829	1077.6558603491271
525	1345.8383233532934	1275.1620947630922
606	1479.5708582834332	1148.4788029925187
691	685.1596806387225	1070.6733167082293
760	425.67864271457086	645.7356608478804
822	365.7984031936127	754.4638403990025
892	348.8323353293413	588.8778054862844
943	331.8662674650698	522.0448877805486
1002	185.15968063872256	288.62842892768083
1077	508.5129740518962	634.7630922693268
1148	485.5588822355289	942.9925187032419
1220	276.9760479041916	609.8254364089776
1301	462.60479041916165	649.7256857855361
1380	745.0399201596806	627.780548628429
1457	445.6387225548902	773.4164588528679
1548	237.0558882235529	622.793017456359
1617	480.5688622754491	798.354114713217
1691	132.26546906187625	354.4638403990025
1760	458.6127744510978	658.703241895262
1825	507.5149700598802	399.3516209476309
1894	537.4550898203593	505.0872817955113
1968	833.8622754491017	878.1546134663342
2047	516.497005988024	540.997506234414
2126	351.8263473053892	537.0074812967581
2202	97.33532934131736	625.7855361596011
2273	73.38323353293413	754.4638403990025
2342	179.17165668662673	748.4788029925188
2411	-115.23952095808383	636.7581047381547
2481	132.26546906187625	708.5785536159601
2542	224.08183632734531	537.0074812967581
2610	148.23353293413174	620.7980049875312
2687	317.89421157684626	734.5137157107232
2763	299.9301397205589	746.4837905236908
2832	121.28742514970061	676.6583541147132
2881	243.0439121756487	598.852867830424
2938	-149.17165668662673	530.0249376558604
3020	312.9041916167664	784.3890274314215
3093	1.5269461077844324	581.8952618453866
3186	467.5948103792415	971.9201995012469
3262	945.6387225548903	778.4039900249377
3333	562.4051896207585	504.0897755610973
3403	530.4690618762475	415.3117206982544
3476	602.3253493013972	198.85286783042392
3550	370.7884231536926	87.13216957605985
3613	800.9281437125749	299.6009975062345
3680	253.02395209580837	-50.52369077306733
3737	407.71457085828337	114.0648379052369
3819	229.07185628742516	207.83042394014961
3874	592.3453093812375	215.81047381546134
3965	595.3393213572854	43.241895261845386
4027	583.3632734530938	271.6708229426434
4076	686.1576846307385	397.356608478803
4125	689.1516966067865	428.27930174563596
4173	483.56287425149696	245.73566084788027
4251	233.06387225548903	328.5286783042394
4326	295.938123752495	218.80299251870326
4392	169.19161676646706	32.26932668329177
4443	593.3433133732534	168.92768079800499
4509	963.6027944111776	371.4214463840399
4572	1024.4810379241517	340.498753117207
4636	610.3093812375249	231.7705735660848
4702	865.7984031936128	331.5211970074813
4775	946.6367265469061	517.0573566084788
4847	954.6207584830339	416.30922693266837
4909	871.7864271457086	316.5586034912718
4981	774.9800399201596	418.3042394014963
5069	406.71656686626744	375.4114713216958
5145	756.0179640718563	442.2443890274314
5235	-50.36926147704591	-51.5211970074813
5292	462.60479041916165	202.8428927680798
5364	354.8203592814371	109.07730673316706
5441	561.4071856287425	506.0847880299252
5518	319.8902195608782	216.8079800498753
5599	390.7485029940119	361.44638403990024
5672	528.4730538922156	597.85536159601
5734	314.90019960079843	143.99002493765585
5798	235.05988023952096	377.40648379052374
5873	543.443113772455	433.2668329177058
5948	1084.3612774451096	452.21945137157104
6019	379.7704590818363	68.17955112219451
6100	570.3892215568862	331.5211970074813
6176	663.2035928143713	239.7506234413965
6241	466.5968063872255	-6.633416458852868
6302	1003.5229540918162	248.7281795511222
6371	1115.2994011976048	403.3416458852868
6435	726.0778443113772	298.6034912718205
6499	866.7964071856287	232.76807980049875
6575	758.0139720558882	417.3067331670823
6653	583.3632734530938	530.0249376558604
6727	233.06387225548903	230.7730673316708
6800	251.02794411177643	483.142144638404
6886	99.33133732534931	397.356608478803
6956	147.2355289421158	373.41645885286783
7032	331.8662674650698	307.58104738154617
7097	-224.02195608782435	360.4488778054863
7161	593.3433133732534	294.6134663341646
7247	143.2435129740519	436.25935162094765
7316	169.19161676646706	356.45885286783044
7384	-3.463073852295408	404.33915211970077
7448	275.9780439121756	380.39900249376564
7534	269.9900199600798	328.5286783042394
7603	-17.43512974051896	172.91770573566083
7660	-82.3053892215569	26.284289276807982
7734	337.85429141716565	328.5286783042394
7809	-10.449101796407184	444.2394014962594
7888	660.2095808383234	323.5411471321696
7956	647.2355289421158	380.39900249376564
8030	332.8642714570858	473.16708229426433
8099	215.0998003992016	394.3640897755611
8182	432.6646706586826	339.50124688279305
8247	353.8223552894211	462.19451371571074
8308	475.57884231536923	463.1920199501247
8377	560.4091816367264	558.9526184538654
8443	434.6606786427146	431.2718204488778
8501	438.65269461077844	219.8004987531172
8572	285.95808383233526	389.3765586034913
8645	691.1477045908183	345.48628428927685
8720	673.1836327345309	476.15960099750623
8792	609.311377245509	614.8129675810475
8860	538.4530938123753	178.90274314214463
8934	451.62674650698597	413.3167082294265
9007	1030.4690618762475	568.927680798005
9088	797.934131736527	299.6009975062345
9168	1012.5049900199601	486.1346633416459
9240	1019.491017964072	588.8778054862844
9317	801.9261477045908	354.4638403990025
9385	992.5449101796406	559.9501246882793
9448	1117.2954091816366	688.6284289276808
9513	863.8023952095808	448.22942643391525
9582	749.0319361277444	606.8329177057357
9626	646.2375249500998	739.5012468827931
9673	224.08183632734531	643.7406483790525
9732	144.24151696606788	648.7281795511223
9825	286.9560878243513	50.22443890274314
9887	23.48303393213573	455.211970074813
9958	137.2554890219561	343.4912718204489
10032	220.08982035928142	303.59102244389027
10092	359.81037924151696	486.1346633416459
10170	155.2195608782435	577.9052369077307
10251	480.5688622754491	629.7755610972569
10297	537.4550898203593	670.6733167082294
10355	421.686626746507	541.9950124688279
10425	594.3413173652694	776.4089775561098
10499	804.9201596806387	683.640897755611
10575	711.1077844311377	628.778054862843
10644	470.5888223552894	609.8254364089776
10714	658.2135728542913	435.2618453865337
10790	460.6087824351297	389.3765586034913
10868	111.30738522954093	546.9825436408978
10948	228.07385229540918	526.0349127182045
11020	43.44311377245509	339.50124688279305
11081	-108.25349301397205	388.3790523690773
11129	289.95009980039913	673.6658354114713
11187	387.754491017964	394.3640897755611
11280	332.8642714570858	544.9875311720699
11369	404.72055888223554	784.3890274314215
11453	444.6407185628742	564.9376558603492
11524	424.6806387225549	377.40648379052374
11597	201.12774451097803	435.2618453865337
11681	661.2075848303392	809.3266832917707
11752	322.8842315369261	579.9002493765587
