time	x	y
481632	391.21562245728234	712.8275862068965
481671	609.6126932465419	581.5172413793103
481702	265.8746948738812	678.6206896551724
481730	575.4288039056144	841.9310344827586
481771	337.0911310008137	625.6551724137931
481802	519.4052074857608	591.448275862069
481835	436.79414157851915	797.7931034482758
481870	105.40032546786006	752.551724137931
481904	566.8828315703825	610.2068965517242
481939	488.0699755899105	614.6206896551724
481970	548.8413344182262	653.2413793103448
482000	635.2506102522376	797.7931034482758
482031	461.4825061025224	710.6206896551724
482061	129.13913751017088	922.4827586206897
482095	280.1179820992677	643.3103448275862
482123	246.88364524003256	623.448275862069
482150	332.3433685923515	673.1034482758621
482223	377.9218877135883	739.3103448275862
482260	544.0935720097641	776.8275862068965
482298	248.7827502034174	997.5172413793103
482325	298.15947925142393	780.1379310344828
482354	8.545972335231896	843.0344827586207
482384	215.54841334418228	933.5172413793103
482411	211.75020341741254	936.8275862068965
482444	506.1114727420667	794.4827586206897
482474	236.43856794141578	660.9655172413793
482499	341.83889340927584	791.1724137931035
482524	387.4174125305126	681.9310344827586
482555	367.4768104149715	697.3793103448276
482585	204.15378356387308	947.8620689655172
482612	373.17412530512615	769.1034482758621
482642	329.4947111472742	804.4137931034483
482671	481.4231082180635	762.4827586206897
482704	94.95524816924329	941.2413793103448
482737	215.54841334418228	769.1034482758621
482768	319.04963384865744	733.7931034482758
482803	639.0488201790073	803.3103448275862
482836	172.8185516680228	709.5172413793103
484384	675.1318144833198	342.0689655172414
484423	925.813669650122	332.13793103448273
484451	829.9088689991863	393.9310344827586
484483	602.9658258746949	448.0
484519	931.5109845402767	364.13793103448273
484552	809.9682668836452	497.6551724137931
484587	979.9381611065908	310.0689655172414
484619	961.8966639544345	227.3103448275862
484651	903.9739625711961	215.17241379310346
484682	813.766476810415	246.06896551724137
484711	640.9479251423923	316.6896551724138
484740	556.4377542717657	463.44827586206895
484769	776.7339300244101	429.2413793103448
484800	1005.5760781122864	475.58620689655174
484829	860.2945484133442	375.17241379310343
484859	708.366151342555	493.2413793103448
484888	626.7046379170057	374.0689655172414
484919	580.1765663140765	461.2413793103448
484952	621.9568755085436	465.6551724137931
484982	707.4165988608625	553.9310344827586
485012	615.3100081366965	470.0689655172414
485042	933.4100895036615	478.8965517241379
485073	942.9056143205859	451.3103448275862
485108	607.713588283157	393.9310344827586
485140	795.7249796582588	494.34482758620686
485170	977.0895036615134	528.551724137931
485198	824.2115541090318	453.51724137931035
485226	820.413344182262	518.6206896551724
485254	645.6956875508544	366.3448275862069
485286	801.4222945484133	536.2758620689655
485310	471.92758340113915	444.6896551724138
485340	545.992676973149	368.55172413793105
485369	614.3604556550041	562.7586206896551
485396	858.3954434499593	588.1379310344828
485425	699.8201790073231	547.3103448275862
485457	737.8022782750204	645.5172413793103
485492	837.5052888527258	419.3103448275862
485526	797.6240846216436	570.4827586206897
485557	923.9145646867372	606.8965517241379
487088	469.0789259560618	353.1034482758621
487128	994.1814483319772	398.3448275862069
487156	591.5711960943856	288.0
487185	661.8380797396258	232.82758620689654
487217	779.5825874694874	449.10344827586204
487244	519.4052074857608	325.51724137931035
487275	769.1375101708707	343.17241379310343
487305	531.7493897477624	345.37931034482756
487334	707.4165988608625	396.13793103448273
487361	437.74369406021157	398.3448275862069
487388	600.1171684296175	435.8620689655172
487417	996.080553295362	544.0
487442	779.5825874694874	442.48275862068965
487474	661.8380797396258	279.17241379310343
487503	655.1912123677787	451.3103448275862
487534	694.1228641171684	354.2068965517241
487565	627.6541903986981	289.1034482758621
487598	721.659886086249	456.82758620689657
487626	349.4353132628153	350.8965517241379
487656	257.3287225386493	425.9310344827586
487684	603.9153783563874	226.20689655172413
487716	637.1497152156225	574.8965517241379
487750	715.9625711960944	203.0344827586207
487782	750.146460537022	357.51724137931035
487813	489.9690805532954	444.6896551724138
487850	634.3010577705452	407.17241379310343
487878	903.0244100895037	399.44827586206895
487907	701.7192839707079	412.6896551724138
487939	585.8738812042311	376.2758620689655
487973	725.4580960130187	507.58620689655174
488007	595.3694060211554	393.9310344827586
488047	726.4076484947111	355.3103448275862
488075	384.5687550854353	335.44827586206895
488104	586.8234336859235	473.37931034482756
488135	505.1619202603743	308.9655172413793
488167	634.3010577705452	460.13793103448273
488196	448.1887713588283	314.48275862068965
488230	482.3726606997559	374.0689655172414
489764	1002.7274206672091	551.7241379310344
489801	851.7485760781123	222.89655172413794
489835	862.1936533767291	286.8965517241379
489883	580.1765663140765	315.58620689655174
489916	887.8315703824247	261.51724137931035
489955	988.4841334418227	376.2758620689655
489999	1012.2229454841334	112.55172413793103
490028	1016.9707078925957	357.51724137931035
490059	1057.8014646053703	317.7931034482759
490088	1021.7184703010578	441.37931034482756
490120	998.9292107404394	251.58620689655172
490149	852.6981285598048	366.3448275862069
490177	1027.4157851912123	305.6551724137931
490205	859.3449959316517	352.0
490233	755.8437754271766	378.48275862068965
490264	816.6151342554923	377.37931034482756
490293	874.5378356387307	203.0344827586207
490323	825.1611065907242	203.0344827586207
490348	913.4694873881205	331.0344827586207
490380	896.3775427176566	441.37931034482756
490410	1088.1871440195282	451.3103448275862
490438	803.3213995117982	310.0689655172414
490465	1063.4987794955248	312.2758620689655
490495	756.7933279088691	247.17241379310343
490523	1050.2050447518309	494.34482758620686
490553	970.4426362896664	502.0689655172414
490580	747.2978030919447	322.2068965517241
490611	797.6240846216436	477.7931034482759
490665	801.4222945484133	306.7586206896552
490694	984.6859235150529	292.41379310344826
490719	1025.5166802278275	374.0689655172414
490751	784.3303498779495	303.44827586206895
490779	947.653376729048	368.55172413793105
490809	956.1993490642799	433.6551724137931
490837	902.0748576078113	443.58620689655174
490867	946.7038242473556	531.8620689655172
490894	736.852725793328	509.7931034482759
490924	845.1017087062653	363.0344827586207
492468	104.45077298616762	69.51724137931035
492498	307.65500406834826	169.9310344827586
492526	276.31977217249795	162.20689655172413
492559	53.17493897477624	210.75862068965517
492589	351.33441822620017	24.275862068965516
492617	184.213181448332	9.931034482758621
492646	321.89829129373476	-59.58620689655172
492677	432.046379170057	243.86206896551724
492706	245.9340927583401	182.06896551724137
492733	-4.747762408462164	2.206896551724138
492763	163.32302685109846	109.24137931034483
492790	150.0292921074044	180.9655172413793
492820	179.46541903986983	58.48275862068965
492852	158.5752644426363	97.10344827586206
492884	412.1057770545159	151.17241379310346
492913	282.0170870626526	300.13793103448273
492942	65.51912123677786	157.79310344827587
492970	167.12123677786818	-11.03448275862069
493002	176.6167615947925	224.0
493035	142.43287225386493	151.17241379310346
493065	385.51830756712775	142.3448275862069
493097	219.346623270952	118.06896551724138
493127	210.8006509357201	197.51724137931035
493157	316.20097640358017	172.13793103448276
493186	203.20423108218063	69.51724137931035
493215	236.43856794141578	28.689655172413794
493244	222.1952807160293	237.24137931034483
493272	261.12693246541903	91.58620689655173
493301	282.966639544345	108.13793103448276
493331	150.97884458909684	102.62068965517241
493362	48.427176566314074	78.34482758620689
493396	238.33767290480066	11.03448275862069
493430	32.28478437754272	82.75862068965517
493486	294.3612693246542	97.10344827586206
493516	209.85109845402766	-34.206896551724135
493546	156.67615947925142	29.79310344827586
493577	434.89503661513425	60.689655172413794
493602	277.2693246541904	78.34482758620689
495156	866.9414157851912	38.62068965517241
495191	809.0187144019528	33.10344827586207
495220	838.4548413344182	92.6896551724138
495249	949.5524816924329	75.03448275862068
495279	972.3417412530513	118.06896551724138
495308	797.6240846216436	212.9655172413793
495338	974.2408462164361	256.0
495367	990.3832384052075	25.379310344827587
495400	750.146460537022	146.75862068965517
495428	781.4816924328723	86.06896551724138
495454	866.9414157851912	-39.724137931034484
495483	878.3360455655004	295.7241379310345
495520	727.3572009764036	111.44827586206897
495575	961.8966639544345	97.10344827586206
495606	822.3124491456468	176.55172413793105
495636	945.7542717656631	196.41379310344828
495666	810.9178193653377	155.58620689655172
495694	900.1757526444264	25.379310344827587
495728	987.5345809601303	264.82758620689657
495761	978.0390561432059	131.3103448275862
495792	861.2441008950366	119.17241379310344
495828	773.8852725793328	121.37931034482759
495858	969.493083807974	160.0
495883	920.1163547599675	119.17241379310344
495915	990.3832384052075	76.13793103448276
495944	840.3539462978031	90.48275862068965
496015	798.5736371033361	-15.448275862068964
496053	842.2530512611879	45.241379310344826
496087	727.3572009764036	217.3793103448276
496118	853.6476810414972	-9.931034482758621
496146	809.9682668836452	297.9310344827586
496176	848.899918633035	166.6206896551724
496204	741.6004882017901	164.41379310344828
496233	556.4377542717657	3.310344827586207
496263	844.1521562245729	49.6551724137931
496292	795.7249796582588	179.86206896551724
496318	807.119609438568	139.0344827586207
496348	639.0488201790073	224.0
497874	24.688364524003255	532.9655172413793
497912	158.5752644426363	445.7931034482759
497944	536.4971521562246	449.10344827586204
497972	117.74450772986168	339.8620689655172
498010	270.62245728234336	377.37931034482756
498041	94.00569568755085	239.44827586206895
498069	116.79495524816925	328.82758620689657
498099	387.4174125305126	541.7931034482758
498130	29.43612693246542	384.0
498160	282.0170870626526	294.6206896551724
498188	68.36777868185517	406.0689655172414
498216	214.59886086248983	314.48275862068965
498248	-28.486574450772988	572.6896551724138
498275	22.78925956061839	419.3103448275862
498306	204.15378356387308	434.7586206896552
498332	59.82180634662327	517.5172413793103
498360	328.54515866558177	585.9310344827586
498389	-15.192839707078926	387.3103448275862
498417	192.75915378356387	192.0
498445	197.50691619202604	422.6206896551724
498475	-77.8633034987795	254.89655172413794
498506	85.45972335231896	156.68965517241378
498535	6.64686737184703	268.13793103448273
498564	313.35231895850285	187.58620689655172
498594	285.8152969894223	499.8620689655172
498621	168.07078925956063	612.4137931034483
498651	93.05614320585842	440.2758620689655
498679	377.9218877135883	433.6551724137931
498708	9.495524816924329	228.41379310344828
498736	305.7558991049634	370.7586206896552
498761	191.80960130187145	419.3103448275862
498789	-85.45972335231896	273.6551724137931
498819	25.637917005695687	322.2068965517241
498848	404.5093572009764	267.0344827586207
498878	131.03824247355573	336.55172413793105
498906	202.2546786004882	278.0689655172414
498939	422.55085435313265	382.8965517241379
498967	232.64035801464607	402.7586206896552
498997	422.55085435313265	635.5862068965517
499025	393.11472742066724	314.48275862068965
