time	x	y
1	-10.256410256410257	16.786324786324787
58	8.547008547008549	21.914529914529915
108	55.55555555555555	-0.3076923076923072
142	24.786324786324784	54.3931623931624
176	-20.512820512820515	61.23076923076923
211	-47.863247863247864	-77.23076923076923
245	-64.95726495726497	-21.675213675213676
278	-26.495726495726494	-36.205128205128204
311	-26.495726495726494	-36.205128205128204
344	106.83760683760683	-51.589743589743584
379	-8.547008547008549	83.45299145299145
410	-8.547008547008549	83.45299145299145
443	177.77777777777777	253.53846153846155
480	206.8376068376068	193.7094017094017
514	240.17094017094018	218.49572649572647
546	220.5128205128205	207.38461538461536
578	275.21367521367523	153.53846153846155
615	254.70085470085468	125.33333333333331
648	254.70085470085468	125.33333333333331
681	103.4188034188034	158.66666666666666
714	72.64957264957266	183.45299145299143
745	41.02564102564103	125.33333333333331
779	0.0	150.97435897435895
812	0.0	150.97435897435895
845	68.37606837606839	64.64957264957265
879	23.076923076923077	71.48717948717949
910	88.03418803418803	66.35897435897435
942	-51.28205128205128	93.7094017094017
979	128.2051282051282	86.01709401709402
1015	167.52136752136752	100.54700854700856
1048	240.17094017094018	50.97435897435898
1080	214.52991452991452	62.94017094017094
1114	190.5982905982906	134.73504273504273
1146	326.4957264957265	33.88034188034188
1182	345.29914529914527	49.26495726495727
1215	345.29914529914527	49.26495726495727
1249	265.8119658119658	109.94871794871794
1282	228.2051282051282	74.05128205128206
1315	394.87179487179486	-4.581196581196581
1349	376.06837606837604	-28.512820512820515
1384	431.62393162393164	-20.82051282051282
1421	414.52991452991455	87.72649572649573
1454	444.4444444444444	-50.73504273504273
1487	336.7521367521368	-2.0170940170940166
1521	397.4358974358974	21.914529914529915
1557	434.1880341880342	-2.8717948717948714
1590	454.7008547008547	-39.623931623931625
1625	574.3589743589744	98.83760683760684
1660	511.1111111111111	21.05982905982906
1694	482.05128205128204	-31.931623931623932
1751	505.1282051282051	81.74358974358974
1786	538.4615384615385	72.34188034188034
1819	457.2649572649573	-29.367521367521366
1852	538.4615384615385	-19.965811965811966
1883	423.0769230769231	297.98290598290595
1916	411.96581196581195	299.6923076923077
1949	217.0940170940171	507.3846153846154
1985	170.94017094017093	319.3504273504273
2018	170.94017094017093	319.3504273504273
2050	259.8290598290599	417.64102564102564
2084	175.2136752136752	356.1025641025641
2116	135.04273504273505	353.53846153846155
2148	135.89743589743588	459.52136752136755
2182	217.94871794871796	395.4188034188034
2215	11.965811965811966	388.5811965811966
2249	13.675213675213675	462.0854700854701
2284	-19.65811965811966	439.008547008547
2316	-19.65811965811966	439.008547008547
2348	12.82051282051282	462.94017094017096
2382	-114.52991452991452	482.59829059829065
2414	-114.52991452991452	482.59829059829065
2449	-52.136752136752136	468.9230769230769
2481	-90.59829059829059	510.8034188034188
2515	-18.803418803418804	662.9401709401709
2550	37.60683760683761	475.7606837606837
2584	56.41025641025641	515.0769230769231
2620	100.0	318.4957264957265
2652	100.0	318.4957264957265
2684	164.95726495726495	286.017094017094
2718	164.95726495726495	286.017094017094
2752	301.7094017094017	115.07692307692305
2785	231.62393162393164	75.76068376068376
2818	301.7094017094017	115.07692307692305
2851	311.11111111111114	21.05982905982906
2884	408.54700854700855	-20.82051282051282
2921	426.4957264957265	-30.22222222222222
2975	391.45299145299145	-22.529914529914528
